payment_id,customer_id,staff_id,rental_id,amount,payment_date
8594,164,1,1087,6.99,2005-08-20 23:42:37
8595,16,2,11014,2.99,2005-06-04 17:51:37
8596,316,1,9892,3.99,2005-07-13 21:24:37
8597,417,1,7018,6.99,2005-05-29 18:41:37
8598,304,1,3091,7.99,2005-07-04 00:21:37
8599,24,1,14083,3.99,2005-07-12 04:45:37
8600,187,2,1268,4.99,2005-08-31 19:19:37
8601,440,1,15971,0.99,2005-08-17 07:04:37
8602,516,2,15208,6.99,2005-06-21 12:01:37
8603,537,1,7645,7.99,2005-08-24 22:59:37
8604,91,2,14884,0.99,2005-08-14 02:53:37
8605,440,1,4534,2.99,2005-09-20 20:16:37
8606,425,1,11519,6.99,2005-08-16 17:40:37
8607,356,2,11032,1.99,2005-08-20 04:54:37
8608,9,2,10364,0.99,2005-09-02 19:04:37
8609,353,1,612,0.99,2005-06-13 15:37:37
8610,163,2,7473,2.99,2005-08-12 04:41:37
8611,178,2,1868,0.99,2005-06-18 19:03:37
8612,485,1,13799,9.99,2005-09-12 11:13:37
8613,453,2,2735,1.99,2005-05-29 15:37:37
8614,78,2,10011,5.99,2005-06-05 12:49:37
8615,159,1,14631,0.99,2005-09-22 17:13:37
8616,506,2,15788,6.99,2005-05-27 12:16:37
8617,496,1,1017,2.99,2005-06-20 21:00:37
8618,18,1,1596,6.99,2005-07-31 12:40:37
8619,48,1,8608,1.99,2005-06-25 17:02:37
8620,11,2,14341,9.99,2005-08-22 12:24:37
8621,65,1,8330,0.99,2005-06-14 19:48:37
8622,301,2,4502,8.99,2005-08-11 06:44:37
8623,555,2,7202,4.99,2005-06-14 01:15:37
8624,23,1,8314,7.99,2005-08-28 17:18:37
8625,138,1,5397,4.99,2005-07-14 02:25:37
8626,66,2,9617,3.99,2005-08-21 08:04:37
8627,559,1,3859,6.99,2005-07-16 18:35:37
8628,82,1,7670,5.99,2005-07-18 14:34:37
8629,443,1,3948,3.99,2005-06-07 22:46:37
8630,235,2,6284,2.99,2005-06-18 19:19:37
8631,140,2,750,4.99,2005-08-15 15:36:37
8632,115,1,2484,3.99,2005-09-15 04:35:37
8633,435,2,14398,9.99,2005-07-20 07:52:37
8634,347,1,139,6.99,2005-07-09 19:02:37
8635,187,2,6006,2.99,2005-09-22 18:24:37
8636,357,1,2291,7.99,2005-09-18 11:02:37
8637,434,1,456,1.99,2005-08-26 16:09:37
8638,52,1,4546,7.99,2005-07-20 22:09:37
8639,298,1,13220,3.99,2005-09-09 01:22:37
8640,257,2,1939,9.99,2005-07-17 15:37:37
8641,256,2,3028,4.99,2005-09-10 07:21:37
8642,157,2,6943,5.99,2005-06-10 07:43:37
8643,213,1,7856,5.99,2005-09-02 17:35:37
8644,236,1,7291,0.99,2005-07-13 03:47:37
8645,187,2,4003,3.99,2005-09-22 00:09:37
8646,444,1,3896,5.99,2005-08-09 06:44:37
8647,35,1,11443,7.99,2005-08-17 02:34:37
8648,413,2,6449,6.99,2005-09-15 11:32:37
8649,262,2,6814,4.99,2005-06-13 01:27:37
8650,44,1,4293,1.99,2005-07-05 01:06:37
8651,597,1,15307,2.99,2005-07-19 07:50:37
8652,556,2,5133,7.99,2005-05-26 17:07:37
8653,166,2,11458,0.99,2005-07-26 02:48:37
8654,216,2,1450,4.99,2005-06-22 18:29:37
8655,125,1,9855,3.99,2005-06-04 23:11:37
8656,231,1,6660,4.99,2005-06-14 04:00:37
8657,595,1,12443,1.99,2005-07-05 19:17:37
8658,202,2,1515,8.99,2005-09-15 19:08:37
8659,257,2,11751,2.99,2005-08-03 20:13:37
8660,178,2,5743,9.99,2005-08-26 10:23:37
8661,240,1,8985,3.99,2005-09-15 06:52:37
8662,428,1,5253,8.99,2005-09-17 16:22:37
8663,535,2,8399,1.99,2005-06-11 13:27:37
8664,350,2,4317,5.99,2005-07-07 06:11:37
8665,240,1,3465,5.99,2005-07-13 09:26:37
8666,153,2,7792,0.99,2005-07-26 18:12:37
8667,329,1,5174,6.99,2005-06-14 07:54:37
8668,112,2,12523,6.99,2005-09-08 10:18:37
8669,370,1,12230,5.99,2005-05-26 03:48:37
8670,538,1,5065,5.99,2005-06-29 10:08:37
8671,591,1,2106,6.99,2005-08-28 16:32:37
8672,167,2,15269,1.99,2005-09-15 18:42:37
8673,350,1,15505,5.99,2005-09-19 14:08:37
8674,146,2,6974,5.99,2005-08-05 21:09:37
8675,176,1,1256,8.99,2005-09-13 05:42:37
8676,478,2,15728,0.99,2005-08-18 05:50:37
8677,207,2,6328,0.99,2005-07-09 13:48:37
8678,405,1,350,3.99,2005-09-01 11:14:37
8679,189,2,2005,1.99,2005-09-03 21:29:37
8680,563,2,4932,0.99,2005-07-27 12:17:37
8681,471,2,7151,2.99,2005-07-05 19:23:37
8682,547,1,7087,2.99,2005-06-30 20:07:37
8683,394,1,9022,0.99,2005-08-25 22:58:37
8684,571,2,14377,8.99,2005-07-11 19:54:37
8685,562,1,582,8.99,2005-06-05 00:23:37
8686,218,2,696,4.99,2005-08-18 07:54:37
8687,394,2,15460,5.99,2005-05-30 19:46:37
8688,490,2,14996,7.99,2005-07-31 19:20:37
8689,79,2,6671,9.99,2005-09-16 23:28:37
8690,571,1,6064,2.99,2005-09-01 04:47:37
8691,288,2,9944,0.99,2005-08-07 12:47:37
8692,104,2,5094,3.99,2005-09-21 13:37:37
8693,205,1,1343,5.99,2005-06-20 12:43:37
8694,16,2,8531,7.99,2005-07-06 22:12:37
8695,167,2,5252,2.99,2005-08-11 10:50:37
8696,136,1,11185,9.99,2005-06-22 00:27:37
8697,370,1,9522,9.99,2005-07-10 08:06:37
8698,183,1,10878,5.99,2005-08-14 12:57:37
8699,534,1,4980,2.99,2005-08-13 02:23:37
8700,208,2,1835,3.99,2005-06-11 05:36:37
8701,472,1,9553,9.99,2005-07-26 17:54:37
8702,318,2,12806,9.99,2005-08-01 14:28:37
8703,175,2,10409,9.99,2005-09-15 08:50:37
8704,136,1,10760,5.99,2005-09-16 12:46:37
8705,65,1,9765,2.99,2005-06-02 23:01:37
8706,544,1,9440,1.99,2005-08-28 12:51:37
8707,90,2,4692,0.99,2005-07-25 09:33:37
8708,205,1,6102,2.99,2005-09-11 06:03:37
8709,599,2,6891,5.99,2005-06-19 14:55:37
8710,276,1,11828,4.99,2005-08-05 21:53:37
8711,340,1,13107,1.99,2005-09-04 10:34:37
8712,524,1,7780,4.99,2005-06-11 17:16:37
8713,9,1,480,1.99,2005-08-20 10:24:37
8714,95,1,9236,5.99,2005-09-12 10:11:37
8715,194,2,9411,9.99,2005-07-21 04:16:37
8716,243,2,1136,0.99,2005-08-30 22:37:37
8717,328,2,2140,0.99,2005-09-14 02:56:37
8718,576,2,5236,8.99,2005-07-24 22:54:37
8719,541,1,8964,9.99,2005-05-28 21:03:37
8720,493,2,8625,6.99,2005-07-30 11:06:37
8721,399,2,1761,9.99,2005-07-22 06:06:37
8722,129,1,8237,9.99,2005-06-28 16:51:37
8723,508,1,365,9.99,2005-06-17 20:00:37
8724,193,2,2058,7.99,2005-06-06 01:13:37
8725,28,2,6183,3.99,2005-08-13 07:47:37
8726,449,1,15658,0.99,2005-08-17 07:11:37
8727,479,1,15297,7.99,2005-06-11 16:28:37
8728,383,2,11489,3.99,2005-08-08 13:50:37
8729,268,2,2091,3.99,2005-06-20 08:40:37
8730,508,1,9601,6.99,2005-07-13 12:35:37
8731,27,1,15069,5.99,2005-08-02 07:01:37
8732,280,1,489,9.99,2005-07-11 04:54:37
8733,49,2,565,0.99,2005-08-22 09:48:37
8734,141,2,10377,4.99,2005-09-13 00:27:37
8735,550,1,1920,7.99,2005-06-10 09:05:37
8736,281,2,13536,0.99,2005-06-29 07:28:37
8737,484,1,6800,8.99,2005-06-11 06:15:37
8738,275,2,9514,6.99,2005-06-08 07:18:37
8739,121,1,309,6.99,2005-06-30 01:02:37
8740,492,2,3529,2.99,2005-09-08 07:06:37
8741,535,1,15602,4.99,2005-06-10 18:55:37
8742,447,1,10554,7.99,2005-08-24 15:57:37
8743,475,2,967,0.99,2005-06-04 05:46:37
8744,291,2,6466,9.99,2005-06-24 22:29:37
8745,114,1,9110,2.99,2005-09-16 15:03:37
8746,223,2,3684,9.99,2005-07-21 20:57:37
8747,42,1,14227,5.99,2005-07-10 13:31:37
8748,231,1,3933,7.99,2005-05-28 19:54:37
8749,220,2,7279,8.99,2005-09-09 22:03:37
8750,12,1,8097,8.99,2005-05-30 08:55:37
8751,543,2,567,5.99,2005-07-14 06:54:37
8752,278,2,7273,8.99,2005-07-06 11:18:37
8753,27,1,7539,9.99,2005-08-30 14:30:37
8754,31,2,1488,5.99,2005-09-16 08:33:37
8755,163,1,11631,3.99,2005-06-19 01:58:37
8756,198,1,3156,6.99,2005-07-29 11:24:37
8757,32,1,321,5.99,2005-07-23 06:28:37
8758,460,1,14346,2.99,2005-08-21 21:21:37
8759,33,2,207,4.99,2005-09-12 19:41:37
8760,81,2,8281,1.99,2005-07-06 19:12:37
8761,68,1,4762,2.99,2005-06-13 14:29:37
8762,465,1,568,4.99,2005-06-11 13:00:37
8763,209,2,1933,4.99,2005-06-18 01:46:37
8764,161,1,2488,6.99,2005-08-10 05:25:37
8765,163,2,6593,1.99,2005-07-15 18:09:37
8766,457,2,15365,5.99,2005-07-03 07:46:37
8767,522,2,172,7.99,2005-06-29 04:17:37
8768,538,1,10835,1.99,2005-08-18 22:20:37
8769,54,1,10401,5.99,2005-07-10 13:00:37
8770,341,2,5212,7.99,2005-09-01 08:05:37
8771,140,1,14384,8.99,2005-08-26 10:53:37
8772,124,1,13757,3.99,2005-05-28 14:52:37
8773,65,2,15605,7.99,2005-09-02 07:10:37
8774,273,1,513,9.99,2005-08-28 05:48:37
8775,212,2,690,4.99,2005-09-03 16:09:37
8776,140,2,4520,9.99,2005-07-17 22:22:37
8777,598,2,3162,3.99,2005-09-16 14:57:37
8778,533,1,22,9.99,2005-05-30 09:16:37
8779,512,2,15242,9.99,2005-06-20 14:21:37
8780,275,2,13902,1.99,2005-09-15 05:22:37
8781,574,2,12568,3.99,2005-07-08 05:57:37
8782,311,2,9054,8.99,2005-08-12 07:57:37
8783,200,1,7642,7.99,2005-06-29 08:52:37
8784,548,1,15235,2.99,2005-07-06 12:02:37
8785,585,1,2821,0.99,2005-07-15 02:25:37
8786,397,1,10007,6.99,2005-06-09 18:50:37
8787,18,1,2514,5.99,2005-06-24 20:37:37
8788,463,1,6257,6.99,2005-09-01 22:32:37
8789,216,2,2358,0.99,2005-08-25 10:02:37
8790,303,1,13097,2.99,2005-06-25 00:10:37
8791,494,2,1877,1.99,2005-08-01 13:23:37
8792,567,2,10479,0.99,2005-08-10 20:42:37
8793,564,2,5954,5.99,2005-06-05 08:48:37
8794,231,1,10773,3.99,2005-07-13 07:01:37
8795,598,1,5545,0.99,2005-09-05 22:26:37
8796,322,1,7721,2.99,2005-07-18 14:54:37
8797,25,1,14651,1.99,2005-07-25 20:03:37
8798,362,1,10154,1.99,2005-08-10 19:56:37
8799,226,1,12804,1.99,2005-06-24 20:26:37
8800,272,1,1520,7.99,2005-09-18 17:54:37
8801,308,2,5407,6.99,2005-08-22 08:50:37
8802,589,2,3948,8.99,2005-07-19 10:53:37
8803,537,2,13393,2.99,2005-06-03 23:39:37
8804,496,2,1473,1.99,2005-08-29 23:05:37
8805,112,2,5373,5.99,2005-06-04 14:35:37
8806,333,1,8485,9.99,2005-07-22 13:53:37
8807,412,2,4344,7.99,2005-07-13 01:03:37
8808,357,1,9151,8.99,2005-08-23 17:11:37
8809,124,1,7022,9.99,2005-07-16 06:17:37
8810,563,2,5644,3.99,2005-08-29 18:50:37
8811,250,1,4837,6.99,2005-07-15 05:38:37
8812,79,2,6449,4.99,2005-09-12 12:05:37
8813,335,2,10654,3.99,2005-09-13 20:50:37
8814,31,1,15732,0.99,2005-07-06 02:14:37
8815,384,2,6863,5.99,2005-06-24 16:40:37
8816,572,1,4473,3.99,2005-07-22 00:34:37
8817,255,1,8503,5.99,2005-08-20 15:52:37
8818,88,2,498,8.99,2005-09-11 10:51:37
8819,129,1,8723,0.99,2005-06-14 20:59:37
8820,541,2,12910,6.99,2005-08-31 21:06:37
8821,297,1,120,4.99,2005-09-06 18:07:37
8822,34,1,8711,6.99,2005-07-11 19:59:37
8823,139,1,11496,3.99,2005-06-22 07:14:37
8824,568,2,4166,2.99,2005-06-13 02:01:37
8825,37,2,13692,9.99,2005-08-29 06:09:37
8826,182,1,6946,0.99,2005-08-20 04:39:37
8827,522,1,7296,7.99,2005-05-29 11:10:37
8828,346,1,4993,5.99,2005-08-06 08:02:37
8829,390,2,2377,7.99,2005-08-16 14:29:37
8830,435,2,11333,6.99,2005-08-05 08:25:37
8831,224,1,4960,5.99,2005-06-03 00:34:37
8832,440,2,8313,1.99,2005-08-05 07:59:37
8833,382,2,5211,1.99,2005-09-12 14:09:37
8834,166,1,5343,0.99,2005-08-09 14:38:37
8835,187,2,2910,4.99,2005-06-13 04:42:37
8836,482,1,1236,5.99,2005-06-28 23:24:37
8837,565,2,9343,0.99,2005-06-24 23:35:37
8838,89,1,6598,6.99,2005-08-22 17:35:37
8839,599,2,7695,4.99,2005-07-15 09:55:37
8840,34,1,11019,4.99,2005-06-07 18:19:37
8841,324,1,10558,6.99,2005-08-10 04:49:37
8842,393,2,14932,3.99,2005-08-12 12:39:37
8843,220,2,12226,4.99,2005-07-20 14:18:37
8844,16,2,1526,8.99,2005-07-28 23:23:37
8845,176,2,10638,1.99,2005-06-21 18:06:37
8846,81,2,780,1.99,2005-07-30 05:50:37
8847,136,2,852,7.99,2005-09-08 18:11:37
8848,340,2,361,6.99,2005-06-14 12:00:37
8849,390,2,12166,0.99,2005-06-23 21:51:37
8850,513,1,3835,4.99,2005-08-30 00:43:37
8851,11,2,4938,9.99,2005-07-05 23:18:37
8852,30,1,1761,6.99,2005-06-22 16:13:37
8853,582,2,8022,0.99,2005-06-21 13:59:37
8854,114,1,143,2.99,2005-07-03 10:52:37
8855,169,2,5373,0.99,2005-08-18 22:02:37
8856,127,2,11521,8.99,2005-08-02 05:06:37
8857,313,2,6995,0.99,2005-06-25 03:23:37
8858,376,2,5889,5.99,2005-07-21 05:19:37
8859,254,1,10104,0.99,2005-07-21 22:16:37
8860,137,2,9403,5.99,2005-08-22 16:15:37
8861,555,2,3660,6.99,2005-07-10 09:10:37
8862,385,2,4573,0.99,2005-07-06 23:09:37
8863,45,2,8058,2.99,2005-08-19 05:17:37
8864,250,1,12920,0.99,2005-06-29 07:47:37
8865,524,2,7717,5.99,2005-07-19 15:12:37
8866,574,1,14592,0.99,2005-09-07 15:16:37
8867,435,1,15342,1.99,2005-09-16 13:39:37
8868,484,1,4650,0.99,2005-07-19 11:00:37
8869,416,1,9253,0.99,2005-05-30 21:16:37
8870,434,2,8960,8.99,2005-07-08 09:37:37
8871,497,2,2520,8.99,2005-08-01 12:11:37
8872,446,2,15326,3.99,2005-08-20 14:34:37
8873,459,1,7661,0.99,2005-06-12 15:45:37
8874,429,1,15827,8.99,2005-08-27 11:30:37
8875,324,1,3874,5.99,2005-06-13 12:28:37
8876,295,1,3095,8.99,2005-09-19 07:26:37
8877,344,2,12160,3.99,2005-06-23 04:27:37
8878,368,1,14219,2.99,2005-08-26 07:36:37
8879,156,1,296,7.99,2005-09-23 03:42:37
8880,271,2,12119,5.99,2005-06-06 13:46:37
8881,35,1,1843,1.99,2005-07-08 18:38:37
8882,427,1,7963,5.99,2005-07-01 13:25:37
8883,190,1,6042,3.99,2005-06-16 07:43:37
8884,577,1,1678,9.99,2005-06-11 04:37:37
8885,544,1,12235,1.99,2005-08-08 04:03:37
8886,478,2,272,3.99,2005-07-30 11:02:37
8887,565,2,3845,6.99,2005-08-10 17:38:37
8888,215,1,2638,9.99,2005-06-21 12:35:37
8889,66,1,3526,2.99,2005-08-01 12:18:37
8890,136,2,6628,6.99,2005-07-08 20:01:37
8891,350,1,110,6.99,2005-09-11 03:31:37
8892,391,2,4627,4.99,2005-07-22 11:02:37
8893,374,2,3330,3.99,2005-08-10 22:11:37
8894,456,2,2461,9.99,2005-09-18 05:12:37
8895,473,2,15765,2.99,2005-09-12 02:16:37
8896,12,1,4557,3.99,2005-07-07 12:57:37
8897,88,2,11954,0.99,2005-05-28 18:06:37
8898,82,1,4975,7.99,2005-09-13 08:19:37
8899,337,2,10681,9.99,2005-09-15 19:21:37
8900,23,1,3465,5.99,2005-07-10 06:06:37
8901,264,2,965,2.99,2005-07-10 17:06:37
8902,519,1,14116,9.99,2005-07-23 14:09:37
8903,372,2,8837,9.99,2005-08-28 09:57:37
8904,183,2,6191,4.99,2005-08-27 01:36:37
8905,375,2,8414,6.99,2005-07-23 11:11:37
8906,169,1,7199,5.99,2005-08-06 16:11:37
8907,267,2,373,4.99,2005-06-16 16:55:37
8908,380,2,9360,5.99,2005-09-01 14:38:37
8909,183,2,13700,6.99,2005-08-09 23:44:37
8910,527,1,4222,0.99,2005-06-09 09:50:37
8911,254,1,7281,1.99,2005-08-24 06:21:37
8912,499,1,15657,5.99,2005-07-11 04:29:37
8913,518,2,1000,6.99,2005-09-05 01:28:37
8914,345,2,14812,9.99,2005-08-17 22:03:37
8915,258,2,7021,0.99,2005-06-24 12:42:37
8916,338,1,6750,0.99,2005-07-10 17:58:37
8917,187,2,439,2.99,2005-09-01 16:30:37
8918,249,1,5641,2.99,2005-07-12 20:20:37
8919,304,2,3250,0.99,2005-06-30 18:54:37
8920,361,2,8175,1.99,2005-08-07 05:48:37
8921,487,2,9330,4.99,2005-06-27 23:45:37
8922,430,2,11549,8.99,2005-06-20 00:30:37
8923,336,1,12925,8.99,2005-08-19 19:33:37
8924,359,1,477,0.99,2005-09-21 13:12:37
8925,204,2,1956,2.99,2005-07-21 05:06:37
8926,335,2,12928,1.99,2005-09-06 01:17:37
8927,381,1,2699,0.99,2005-08-22 20:32:37
8928,271,2,4424,8.99,2005-07-14 16:42:37
8929,254,2,6063,2.99,2005-07-17 00:52:37
8930,227,2,10763,7.99,2005-09-03 20:30:37
8931,190,2,11801,8.99,2005-08-27 18:27:37
8932,441,2,15854,2.99,2005-08-16 03:23:37
8933,488,2,5027,0.99,2005-07-20 20:38:37
8934,131,1,13193,4.99,2005-05-28 20:45:37
8935,531,1,5675,9.99,2005-09-19 12:38:37
8936,422,2,592,6.99,2005-09-20 17:11:37
8937,414,1,859,7.99,2005-09-09 23:03:37
8938,451,1,11126,3.99,2005-05-28 07:35:37
8939,343,2,6938,7.99,2005-09-06 04:21:37
8940,219,2,5409,7.99,2005-08-09 05:36:37
8941,184,1,6606,4.99,2005-06-11 22:01:37
8942,23,2,10878,1.99,2005-09-14 03:37:37
8943,84,2,8637,9.99,2005-06-15 11:37:37
8944,376,2,14176,1.99,2005-07-30 07:49:37
8945,453,2,558,2.99,2005-08-22 21:56:37
8946,49,1,14085,8.99,2005-07-15 01:02:37
8947,87,2,9863,9.99,2005-05-27 04:43:37
8948,584,2,12237,4.99,2005-08-20 11:10:37
8949,403,2,5800,6.99,2005-08-06 15:46:37
8950,32,2,13992,1.99,2005-06-23 03:33:37
8951,227,2,1130,7.99,2005-07-21 01:58:37
8952,510,1,3215,5.99,2005-06-08 14:16:37
8953,550,1,13190,0.99,2005-07-22 05:54:37
8954,452,2,4447,8.99,2005-07-08 17:35:37
8955,67,2,11894,7.99,2005-05-28 15:05:37
8956,83,2,10958,2.99,2005-07-09 16:19:37
8957,156,1,1253,4.99,2005-06-06 23:38:37
8958,223,1,2596,7.99,2005-09-14 03:07:37
8959,87,2,15309,1.99,2005-07-05 21:14:37
8960,316,1,11979,0.99,2005-09-15 16:16:37
8961,348,1,12509,0.99,2005-08-03 01:59:37
8962,213,1,5097,2.99,2005-08-24 10:14:37
8963,415,2,281,1.99,2005-07-27 11:29:37
8964,539,2,2324,0.99,2005-08-30 13:13:37
8965,421,1,6408,1.99,2005-07-02 20:17:37
8966,546,1,10631,3.99,2005-06-01 15:17:37
8967,356,2,13345,5.99,2005-07-17 11:20:37
8968,527,2,15735,4.99,2005-06-21 06:10:37
8969,246,2,1053,7.99,2005-07-25 06:09:37
8970,520,2,1684,4.99,2005-08-06 10:16:37
8971,119,1,12182,4.99,2005-09-03 15:48:37
8972,56,1,6979,3.99,2005-06-05 09:19:37
8973,361,1,11916,1.99,2005-08-02 14:00:37
8974,448,2,9404,5.99,2005-07-08 15:13:37
8975,431,2,2624,8.99,2005-05-31 13:10:37
8976,225,1,15526,3.99,2005-08-03 20:49:37
8977,193,2,6274,4.99,2005-09-07 06:45:37
8978,300,1,5342,0.99,2005-09-03 17:57:37
8979,454,1,14351,4.99,2005-06-03 00:52:37
8980,352,1,8689,0.99,2005-09-04 14:43:37
8981,119,2,11642,9.99,2005-08-21 15:55:37
8982,579,1,2227,5.99,2005-06-30 22:43:37
8983,219,2,12853,2.99,2005-08-26 17:06:37
8984,29,1,14524,5.99,2005-08-30 10:14:37
8985,216,2,6197,0.99,2005-08-16 11:48:37
8986,352,2,619,1.99,2005-06-05 12:17:37
8987,586,2,15428,7.99,2005-06-08 14:43:37
8988,265,2,13173,0.99,2005-09-12 01:38:37
8989,421,2,7749,9.99,2005-06-23 04:06:37
8990,208,2,7944,6.99,2005-07-16 09:16:37
8991,134,2,1758,6.99,2005-06-20 06:34:37
8992,191,2,11934,6.99,2005-08-29 00:25:37
8993,66,2,15013,7.99,2005-07-15 15:23:37
8994,472,2,2666,8.99,2005-07-04 16:07:37
8995,2,1,2417,6.99,2005-06-23 21:43:37
8996,586,2,6515,7.99,2005-08-28 12:53:37
8997,526,2,4112,4.99,2005-06-16 03:44:37
8998,113,2,13360,9.99,2005-08-26 08:56:37
8999,124,2,13020,8.99,2005-08-10 21:48:37
9000,286,2,15849,5.99,2005-06-03 03:37:37
9001,512,2,1300,6.99,2005-06-04 00:24:37
9002,490,2,6570,1.99,2005-07-23 21:18:37
9003,544,1,11144,4.99,2005-07-31 06:16:37
9004,461,2,13280,1.99,2005-08-10 12:53:37
9005,88,1,14478,1.99,2005-09-21 13:50:37
9006,18,2,5769,6.99,2005-07-11 23:53:37
9007,21,1,11479,1.99,2005-05-30 23:04:37
9008,165,1,1136,5.99,2005-09-13 19:35:37
9009,561,1,7906,4.99,2005-07-17 00:10:37
9010,385,2,811,5.99,2005-06-29 23:22:37
9011,340,1,12677,1.99,2005-06-24 21:14:37
9012,116,1,19,5.99,2005-08-03 07:22:37
9013,585,2,9479,0.99,2005-08-23 16:35:37
9014,299,2,4066,9.99,2005-05-27 04:53:37
9015,537,2,10228,7.99,2005-05-28 04:12:37
9016,574,1,5680,6.99,2005-09-20 20:14:37
9017,85,1,13399,8.99,2005-08-16 07:09:37
9018,405,1,7043,5.99,2005-06-23 05:34:37
9019,281,2,3274,2.99,2005-08-12 19:47:37
9020,268,1,13587,5.99,2005-06-10 14:31:37
9021,331,1,6489,7.99,2005-09-10 19:51:37
9022,225,1,1566,3.99,2005-09-14 04:43:37
9023,123,1,3331,7.99,2005-09-13 02:59:37
9024,446,1,6811,3.99,2005-05-26 22:11:37
9025,77,2,4919,5.99,2005-08-11 02:37:37
9026,134,1,12490,3.99,2005-07-17 04:35:37
9027,71,1,14527,7.99,2005-08-07 12:44:37
9028,99,2,12380,2.99,2005-07-28 00:18:37
9029,53,2,7168,8.99,2005-09-12 02:44:37
9030,258,2,12665,2.99,2005-06-03 14:28:37
9031,99,1,7156,4.99,2005-09-14 21:07:37
9032,27,2,9296,3.99,2005-07-08 22:27:37
9033,210,2,5123,1.99,2005-06-08 18:38:37
9034,33,1,7187,5.99,2005-05-31 08:11:37
9035,189,1,7334,5.99,2005-09-21 17:30:37
9036,126,1,11949,5.99,2005-06-09 15:32:37
9037,277,2,7976,5.99,2005-06-19 17:34:37
9038,154,1,2666,9.99,2005-08-28 07:36:37
9039,59,2,15385,8.99,2005-07-31 10:13:37
9040,242,1,13665,3.99,2005-06-18 10:38:37
9041,126,2,8437,9.99,2005-06-10 14:05:37
9042,279,2,15727,8.99,2005-08-01 01:33:37
9043,387,1,9394,2.99,2005-07-15 08:36:37
9044,197,2,11360,5.99,2005-06-23 18:33:37
9045,447,2,2560,0.99,2005-07-04 09:32:37
9046,537,2,15448,6.99,2005-08-25 00:07:37
9047,29,2,757,9.99,2005-07-04 04:15:37
9048,498,1,2818,7.99,2005-06-02 12:22:37
9049,473,2,6618,8.99,2005-08-28 00:13:37
9050,183,2,13093,2.99,2005-08-13 12:15:37
9051,390,2,9074,6.99,2005-07-09 22:46:37
9052,484,2,9465,9.99,2005-08-11 19:24:37
9053,228,2,3867,2.99,2005-09-12 14:36:37
9054,493,2,12025,9.99,2005-09-21 09:14:37
9055,95,1,12039,6.99,2005-08-12 11:40:37
9056,386,2,1908,6.99,2005-07-31 02:28:37
9057,95,2,15681,1.99,2005-06-23 07:25:37
9058,502,2,15834,7.99,2005-09-05 03:19:37
9059,44,2,10964,3.99,2005-08-02 00:08:37
9060,258,2,3998,9.99,2005-06-30 05:14:37
9061,224,1,8954,3.99,2005-08-01 15:09:37
9062,436,2,13575,7.99,2005-06-08 06:49:37
9063,393,2,14708,8.99,2005-07-07 20:04:37
9064,476,1,4772,9.99,2005-06-01 19:13:37
9065,589,2,2233,9.99,2005-06-02 15:57:37
9066,272,1,6068,2.99,2005-07-26 14:50:37
9067,27,2,10479,4.99,2005-08-20 19:16:37
9068,46,1,2940,9.99,2005-07-10 15:04:37
9069,412,1,6264,5.99,2005-08-29 10:14:37
9070,27,2,12863,0.99,2005-08-09 07:42:37
9071,201,2,8402,8.99,2005-06-16 17:15:37
9072,359,2,8372,3.99,2005-05-26 10:24:37
9073,238,2,185,6.99,2005-05-29 09:15:37
9074,101,2,12577,7.99,2005-06-22 02:29:37
9075,79,2,6776,0.99,2005-07-21 01:14:37
9076,476,2,1371,1.99,2005-09-16 06:35:37
9077,370,2,2568,7.99,2005-09-22 08:08:37
9078,450,2,5524,5.99,2005-09-19 21:39:37
9079,330,2,1922,9.99,2005-08-09 05:58:37
9080,475,1,3900,5.99,2005-07-10 15:06:37
9081,178,2,8026,0.99,2005-06-01 04:03:37
9082,72,2,15026,2.99,2005-08-25 19:52:37
9083,37,1,7993,4.99,2005-06-11 00:44:37
9084,551,2,3631,3.99,2005-06-04 02:19:37
9085,461,2,4082,6.99,2005-08-14 12:57:37
9086,518,2,8193,9.99,2005-08-25 01:55:37
9087,70,1,11635,8.99,2005-07-12 14:13:37
9088,13,2,630,2.99,2005-08-04 19:52:37
9089,576,1,12489,9.99,2005-06-02 04:50:37
9090,424,2,10238,0.99,2005-07-01 09:41:37
9091,141,2,9210,3.99,2005-09-19 07:18:37
9092,469,2,7128,6.99,2005-07-28 14:14:37
9093,104,1,5658,0.99,2005-08-16 13:24:37
9094,342,2,15185,7.99,2005-09-09 12:54:37
9095,301,1,12474,0.99,2005-06-14 00:17:37
9096,454,1,14019,6.99,2005-07-31 00:40:37
9097,463,1,4719,5.99,2005-08-10 02:02:37
9098,280,1,88,6.99,2005-09-04 19:09:37
9099,153,2,10827,0.99,2005-08-21 20:46:37
9100,249,2,9422,3.99,2005-08-01 10:54:37
9101,450,1,7283,1.99,2005-07-26 05:17:37
9102,239,2,2800,2.99,2005-07-23 07:32:37
9103,481,2,7629,3.99,2005-06-23 14:00:37
9104,502,1,8903,8.99,2005-06-16 08:51:37
9105,400,2,2535,0.99,2005-08-10 14:13:37
9106,484,2,7664,3.99,2005-08-02 08:21:37
9107,585,2,13218,2.99,2005-07-26 17:06:37
9108,536,1,819,3.99,2005-09-04 09:24:37
9109,168,2,5173,3.99,2005-09-02 22:13:37
9110,567,1,2762,8.99,2005-08-24 19:29:37
9111,133,2,15662,6.99,2005-06-26 03:21:37
9112,419,2,9110,6.99,2005-08-12 05:16:37
